time,open,high,low,close,volume
1782964800,30155.5,30157.0,30127.25,30127.5,417
1782965700,30127.5,30141.75,30102.75,30135.5,1276
1782966600,30134.5,30135.75,30064.25,30068.75,1707
1782967500,30066.0,30122.25,30050.0,30111.25,1671
1782968400,30114.0,30154.25,30094.25,30145.5,1691
1782969300,30145.5,30159.75,30112.75,30115.5,1320
1782970200,30115.75,30116.75,30047.0,30053.5,2197
1782971100,30053.75,30073.0,30037.25,30051.0,1756
1782972000,30052.0,30066.0,29954.5,29954.5,2986
1782972900,29954.0,29995.0,29947.0,29952.75,2429
1782973800,29953.75,30007.5,29953.75,29971.75,1604
1782974700,29975.0,29978.0,29895.0,29919.75,3875
1782975600,29921.25,29937.5,29832.25,29833.0,3603
1782976500,29836.75,29872.75,29826.25,29863.75,2460
1782977400,29866.0,29943.5,29858.75,29939.5,2740
1782978300,29939.75,29944.5,29884.5,29891.25,1888
1782979200,29893.5,29927.0,29827.25,29841.0,2702
1782980100,29844.25,29941.75,29839.25,29926.25,1774
1782981000,29924.5,30014.5,29916.25,29980.75,3189
1782981900,29982.0,30038.25,29970.25,30033.0,2065
1782982800,30032.75,30033.5,29961.0,29984.0,1852
1782983700,29984.5,29987.25,29943.5,29983.25,1705
1782984600,29982.5,30015.0,29978.0,29998.75,1776
1782985500,29998.25,29998.25,29952.0,29957.75,1062
1782986400,29959.5,29959.75,29920.0,29934.5,1628
1782987300,29932.0,29961.25,29924.25,29948.0,1001
1782988200,29948.0,30005.5,29948.0,29978.5,2139
1782989100,29979.25,30008.5,29972.0,30005.75,1103
1782990000,30005.25,30021.5,29967.5,30007.0,2735
1782990900,30005.75,30014.0,29967.0,30005.75,1624
1782991800,30006.0,30064.75,29990.75,30057.5,2477
1782992700,30058.0,30079.0,30034.0,30034.25,2808
1782993600,30035.25,30140.75,30022.25,30131.25,3467
1782994500,30131.75,30190.25,30127.25,30182.75,3764
1782995400,30183.0,30320.0,30175.0,30241.5,12731
1782996300,30242.5,30265.25,30155.0,30182.75,6589
1782997200,30185.0,30215.0,30118.0,30142.0,7474
1782998100,30141.5,30184.0,30073.5,30074.5,7533
1782999000,30075.75,30188.75,30007.75,30124.25,38223
1782999900,30127.0,30263.0,30102.0,30257.5,24266
1783000800,30257.75,30293.5,30131.5,30215.5,21079
1783001700,30216.25,30226.5,29910.75,29935.0,30111
1783002600,29935.0,30006.25,29777.0,29809.5,33599
1783003500,29810.0,29868.25,29730.75,29840.25,23693
1783004400,29840.25,29852.0,29629.0,29716.5,23111
1783005300,29718.75,29748.25,29610.75,29672.5,19649
1783006200,29671.0,29817.25,29667.75,29711.75,15816
1783007100,29710.0,29747.75,29636.25,29676.0,14108
1783008000,29676.75,29688.25,29585.0,29646.75,15345
1783008900,29649.25,29653.25,29548.0,29558.75,13279
1783009800,29559.0,29563.25,29453.25,29539.0,20093
1783010700,29537.0,29542.5,29434.0,29462.25,13071
1783011600,29461.0,29482.5,29387.5,29454.0,16004
1783012500,29453.75,29482.75,29421.75,29447.5,9916
1783013400,29447.75,29473.25,29355.75,29404.75,11787
1783014300,29405.5,29408.5,29328.5,29338.5,10452
1783015200,29339.5,29503.25,29330.5,29459.25,15323
1783016100,29460.75,29489.25,29409.75,29488.0,10680
1783017000,29487.75,29525.0,29464.25,29481.0,9729
1783017900,29480.75,29528.0,29439.25,29489.0,11262
1783018800,29488.75,29503.25,29381.5,29413.0,12087
1783019700,29412.5,29445.0,29349.5,29421.75,10078
1783020600,29422.5,29475.5,29412.0,29454.25,11153
1783021500,29454.5,29588.0,29432.0,29539.5,29602
1783022400,29539.25,29553.0,29514.0,29545.5,11820
1783023300,29546.25,29561.75,29533.0,29548.0,3317
1783024200,29549.5,29564.75,29537.75,29541.75,2018
1783025100,29542.25,29558.75,29536.25,29551.75,1841
1783029600,29566.0,29591.5,29559.25,29580.25,564
1783030500,29581.0,29598.0,29576.75,29578.5,767
1783031400,29578.25,29621.5,29568.0,29620.5,1196
1783032300,29620.5,29622.25,29609.5,29618.75,444
1783033200,29615.75,29617.25,29553.75,29558.5,1377
1783034100,29560.5,29608.0,29552.0,29602.0,1516
1783035000,29600.0,29618.75,29571.25,29571.25,1189
1783035900,29573.0,29610.5,29565.5,29600.5,855
1783036800,29598.75,29638.75,29541.0,29617.0,2575
1783037700,29615.0,29621.25,29558.0,29561.5,1442
1783038600,29561.25,29601.5,29534.0,29554.5,1463
1783039500,29552.75,29572.25,29522.0,29536.5,1220
1783040400,29539.5,29697.5,29535.25,29673.0,2968
1783041300,29673.5,29680.5,29646.5,29655.0,1108
1783042200,29655.0,29683.25,29643.25,29675.0,1124
1783043100,29675.75,29699.5,29659.75,29682.5,1640
